city,hotelName,overallRating,individualReview,individualRating,polarityScore,normalizedPolarityScore,meanPolarityScore
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Location. The traffic getting to the KL Sentral.,7,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,.. ..,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Its good that le meridien can accomodate me for early check in 😍😍.,7,0.4404,7.202,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Room great. No complimentary minibar but thats ok.
Cleanliness acceptable
Size of the bed was perfect for my room as it fits our family of 4..very comfortable 👍👍. Parking is a hassle if there's an event at the hotel. End up have to park at kl sentral. Staff was not very clear on the rate the alternative parking at kl sentral..i would appreciate staffs should have at least this information as this is the pitstop from klsentral.(being told it was flat day rate..luckily went out for dinner 3 hrs after check in and my parking was already RM15. Cant imagine if i left my car overnight).
Others were as expected. Just that too many paper pamphlet in the room. Reduce wastage please :-).",8,0.9764,9.882,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The mattress and pillow are great. Prolly the view since its facing another building, but overall the view are breathtaking.",10,0.7615,8.8075,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Everything. Checking in was smooth, long queue but very quick. Location was great. Walking distance to KL Sentral & Nu Sentral if you would like to indulge for some foods nearby. Can opt for delivery via foodpanda or grabfood as it is in town area n very close to the heart of KL. 
I didn’t use much of the other facilities but room was very comfortable esp the bathtub
If you book room with tub, request for lake view room for better scenery
Lastly the breakfast buffet was the best. Various selection and most importantly all foods are delicious. Very comfortable also even during MCO 2.0. Come as early as you can, preferably before 8am to avoid crowd. Centralised air conditioning was a hassle because the lowest temperature of 26 celcius is still quite cold. 
Kindly pay extra attention to the cleanliness of the toilet bowl, i can see very dark yellow stain while i lay in the bathtub and look towards the side of the toilet bowl. 
Everywhere else was sparkly clean..",9,0.9917,9.9585,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Since we still under CMCO, the breakfast is only served by set not buffet. but the food is delicious!.",8,0.7463,8.7315,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Everything. The room is great!. There is no fridge.,9,-0.3595,3.2025,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,bath tub. need to pay rm3 for parking. Should include in hotel payment..,9,-0.1027,4.4865,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The room and facilities are amazing. Warm welcome from staffs. We'll surely visit again!. Nil.,10,0.8977,9.4885,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Love the room. The dinner buffet and the breakfast is quite pricey. We cannot book the dinner buffet because is was fully booked..,9,0.6369,8.1845,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,The bed is comfy. Bathroom..,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,food for buffet was awesome! please go for weekend if u want to try bfast buffet. facilities was nice! they even gave me a muffine to surprise my friend for her bday! all are great.. im not satisfied as i need to go outside of the hotel to pay for the parking. rm3 for one night its ok but not appropriate way as a guest to did so . please improve your parking management..,9,0.9406,9.703,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Management staff was excellent!.,10,0.6114,8.057,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,My family & i like everything about le meridien. Looking forward to staycation again.,10,0.3612,6.806,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Everything..starting enter the hotel until I checkout..❤️
This is my 1st time stay at Le Meridien Hotel. Thank you so much because upgrade my booking from superior room to deluxe room. We really enjoy our moment here..",10,0.8588,9.294,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,All.kids really enjoy the pool. Nothing.,9,0.5413,7.7065,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,I like the bathub and the view.The SPA is very nice and i do like the gym facilities as well.Breakfast is superb. Nothing.,10,0.9041,9.5205,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The bed and pillow are super comfortable,make me having a sweet night and sweet dreams,for sure will come back again 😘😘.",10,0.9042,9.521,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"i love how the staffs make it easier for check in. i requested for a higher floor room, i got it! room is superb, spacious and clean. bed and pillows are very comfy, i have the best sleep ever. water pressure is good. toiletries is not enough for two people, but i guess it is fine. i love how it is situated next to KL sentral, as it is easier to go around KL by public transport. i have to check our early, mr kevin made the process go smoothly. thank you.. the person who serve welcome drink kinda very selective. isn't she suppose to serve the drink to other guests who waited for a check in? my partner waits there without she comes to offer a glass of water. its not that im complaining, but its a bit hot that day. a glass of water might help us cooling off..",9,0.9878,9.939,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,All went good.. I love to stay here and enjoy the time with my friends..,9,0.8885,9.4425,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Book this for my parents anniversary and they loved it. Thank youuu.,9,0.7506,8.753,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,the buffet breakfast is amazing . the shower has great water pressure ..,9,0.7717,8.8585,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Clean n beautiful. No breakfast included.,8,0.6597,8.2985,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Overall is good for Facilities, Service, Food and Location.. NIL.",10,0.4404,7.202,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Overall, everything was soo good. Got a lot of varieties for breakfast and the room also tidy and so clean. For me it was a perfect stay location for any purpose. It is near to all attraction in KL and all excess that you would need..",9,0.92,9.6,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Wonderfull view and easy for shoping.,10,0.4404,7.202,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Comfortable bed and very good hospitality from the staff. Parking is quite hard during full occupancy.,9,0.7003,8.5015,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"I message through apps only to the property to ask wether they have baby tub. If yes, I plan to request during check in time. But thankfully they are very attentive, they straight away noted and provide me the baby tub n crib ready during check in time.
Buffet breakfast was perfect. Fully satisfied with the service. Drinks were served at the table. Everything that i choose are delicious.
Beds are super comfy. Room and toilet are very clean.
Location next to a shopping mall. Come early and find a parking. Go to the mall and have lunch and shopping before check in time.. No lock at the toilet. Haha. For me who has a 4 years old with curiosity and trying to play hide n seek, this is just a bit of turndown.",8,0.9818,9.909,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Cleanliness and comfort. Can’t use the pool more then 30minutes.,8,0.3612,6.806,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"all was good, be it the registration, breakfast menu, the room (bed, bathroom) was superb. none so far.",10,0.7906,8.953,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Excellent hospitality really enjoy my stay. -.,10,0.8016,9.008,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Room rates and breakfast.,10,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Love it! 
Walking distance to KL 
Sentral and Nu Sentral.
I am able to check in early around 12pm and checkout at 3pm. Also the best thing is, hotel provided an extra bed for me even without me asking for one..so thoughtful..breakfast set menu during weekdays is more than enough...will totally comeback... Not sure if its just my room, but the toilet has no privacy..it’s quite transparent from outside..believe its more suitable for couples but if you are staying with family or friends it will be a bit awkward :)
I could not enjoy the bath tub much...",10,0.7084,8.542,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,ALL SERVICES IS EXCELLENT.... ALL I LIKE.,10,0.3612,6.806,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Fantastic.,10,0.5574,7.787,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Shower
The bed
TV & channels 
Slippers
Bathrobe 
Food. Small toilet bowl
Bidet toilet seat.",6,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,All good especially staff named Kevin! Very friendly and helpful. None.,10,0.8673,9.3365,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"Breakfast set menu insufficient due to limited, location ok just nice. Provide buffet even weekday.",9,0.4767,7.3835,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Very comfortable. Nothing.,10,0.5563,7.7815,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The room is very nice and the location is nearby to the mall,. No.",8,0.2247,6.1235,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"I like the bath tub and location. The breakfast option could be more diverse, the room they gave us was heading an unsightly construction view even though we mentioned it was for a birthday.",7,0.3612,6.806,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,All of the above. n/a.,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,"The check in was smooth, the staff was very helpful. None.",9,0.4754,7.377,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,Pool. Not enough parking.,8,0,5,7.77284
Kuala Lumpur,Le Méridien Kuala Lumpur,9.1,room and breakfast.,9,0,5,7.77284
Kuala Lumpur,Somerset Kuala Lumpur,8.7,"The room is spacious. I booked a studio room.. The breakfast is too bad. Need to improve on the food and the location is not so near to city center malls, u will need transport to go to city centre, not walking distance..",5,-0.1531,4.2345,7.54409
Kuala Lumpur,Somerset Kuala Lumpur,8.7,beautiful. nothing.,10,0.5994,7.997,7.54409
Kuala Lumpur,Somerset Kuala Lumpur,8.7,"All the facilities and amenities were great, friendly staff. The room was spacious. It’s more like a studio apartment. I love the design of the bathroom and it was spacious too! Overall we love it !. The door sensor was not function when we arrived and we have to go down to the receptionist 3 times before the technician fix it for us. The parking fee was quite pricey but still affordable for 1 night stay. We got a room where our view was a building under construction and it actually spoiled our staycation. Due to the sensor problem, they gave us privilege to extend our stay to 6pm instead of 12pm and that’s cool..",10,0.9329,9.6645,7.54409
Kuala Lumpur,Somerset Kuala Lumpur,8.7,"The place was easy to find. The bed was comfy.. We were on our honeymoon and it didn't matter at all to anyone. Instead of even a simple ""congrats"" we were only advised 4 (!) times that parking was now RM10 per entry in contrast to how it was advertised on the web. 
The AC was super loud. The construction site underneath our bedroom will be there for many more months....",4,0.7916,8.958,7.54409
Kuala Lumpur,Somerset Kuala Lumpur,8.7,"Almost everything. I didn't get a chance to use swimming pool due to SOP so I don't know how is it. Overal, I enjoy the room top notch facilities.. 100% complete kitchen, even got toaster. Got wardrobe, also umbrella for guest to use. So thoughtful!.",10,0.754,8.77,7.54409
Kuala Lumpur,Somerset Kuala Lumpur,8.7,All. None.,10,0,5,7.54409
Kuala Lumpur,Somerset Kuala Lumpur,8.7,"Exceed my expectation. We even extend our staying for more relaxing time. Very friendly staff. There are even washing machine & 2-door fridge at the kitchen area. We thought its like standard hotel room but its more like studio apartment because there are kitchen, eating table, hall with tv, splendid bathroom with bathtub & 1-bedrooms (king bed, big wardrobe with iron & tv).. Its a packing breakfast. They delivered to your room (nice) 
The food is just average.
Due to covid season, we can't have buffet breakfast..",9,0.933,9.665,7.54409
